Hs-TNFAIP6,2000,1000,T113289-TNFAIP6,"p1@TNFAIP6"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T042273,t113289,2,011.0000,0.999502982107,p4@NIPA1,123606,17043,Q7RTP0,NIPA1,"non imprinted in Prader-Willi/Angelman syndrome 1","gene with protein product"
431,T113289,t181190,1,193.0000,0.594715852443,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
432,T009796,t113289,1,197.0000,0.594339622642,p2@IL18,3606,5986,"Q14116,Q6WWJ7",IL18,"interleukin 18","gene with protein product"
433,T113289,t150768,1,190.0000,0.593220338983,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
434,T113289,t130528,1,188.0000,0.592814371257,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
435,T015419,t113289,1,190.0000,0.592039800995,p7@MS4A7,58475,13378,Q9GZW8,MS4A7,"membrane spanning 4-domains A7","gene with protein product"
436,T094114,t113289,1,186.0000,0.590931738914,p1@MTF1,4520,7428,Q14872,MTF1,"metal regulatory transcription factor 1","gene with protein product"
437,T111182,t113289,1,183.0000,0.590319361277,p2@IL1B,3553,5992,"B5BUQ8,O43645",IL1B,"interleukin 1 beta","gene with protein product"
438,T098078,t113289,1,184.0000,0.589935226707,p3@F3,2152,3541,,F3,"coagulation factor III, tissue factor","gene with protein product"
439,T113289,t138430,1,181.0000,0.589615576635,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
440,T058665,t113289,1,180.0000,0.586772749876,p2@DHX58,79132,29517,C9JG98,DHX58,"DExH-box helicase 58","gene with protein product"
441,T029789,t113289,1,179.0000,0.584821428571,p7@CLEC4D,338339,14554,Q8WXI8,CLEC4D,"C-type lectin domain family 4 member D","gene with protein product"
442,T055601,t113289,1,175.0000,0.583996023857,p2@HS3ST3B1,9953,5198,Q9Y662,HS3ST3B1,"heparan sulfate-glucosamine 3-sulfotransferase 3B1","gene with protein product"
443,T108926,t113289,1,173.0000,0.58387257342,p3@APOBEC3A,200315,17343,,APOBEC3A,"apolipoprotein B mRNA editing enzyme catalytic subunit 3A","gene with protein product"
444,T091910,t113289,1,172.0000,0.582794629538,p10@AKT3,10000,393,,AKT3,"AKT serine/threonine kinase 3","gene with protein product"
445,T113289,t193471,1,166.0000,0.581256231306,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
446,T105409,t113289,1,162.0000,0.579551122195,p13@MX1,4599,7532,"B3KU10,P20591",MX1,"MX dynamin like GTPase 1","gene with protein product"
447,T015413,t113289,1,163.0000,0.57947184853,"p2@MS4A14,p2@MS4A7","58475,84689","13378,30706",Q9GZW8,MS4A7,"membrane spanning 4-domains A7","gene with protein product"
448,T113289,t175554,1,160.0000,0.578265204387,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
449,T113289,t115978,1,158.0000,0.577268195414,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
450,T106462,t113289,1,146.0000,0.571571072319,p3@BID,637,1050,B1PL87,BID,"BH3 interacting domain death agonist","gene with protein product"
451,T023057,t113289,1,150.0000,0.571002979146,p5@GPR133,283383,19893,,ADGRD1,"adhesion G protein-coupled receptor D1","gene with protein product"
452,T099604,t113289,1,141.0000,0.56851021425,p1@HCK,3055,4840,P08631,HCK,"HCK proto-oncogene, Src family tyrosine kinase","gene with protein product"
453,T084589,t113289,1,133.0000,0.564243027888,p1@SLAMF7,57823,21394,"B4DPU4,B4DPY3",SLAMF7,"SLAM family member 7","gene with protein product"
454,T113289,t145447,1,131.0000,0.564089775561,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
455,T113269,t113289,1,125.0000,0.560258964143,p1@RBM43,375287,24790,B8ZZQ2,RBM43,"RNA binding motif protein 43","gene with protein product"
456,T113289,t158189,1,125.0000,0.560258964143,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
457,T113289,t134398,1,125.0000,0.559701492537,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
458,T093006,t113289,1,121.0000,0.559381237525,p1@IFI6,2537,4054,,IFI6,"interferon alpha inducible protein 6","gene with protein product"
459,T044388,t113289,1,122.0000,0.557100297915,p13@DMXL2,23312,2938,,DMXL2,"Dmx like 2","gene with protein product"
460,T113289,t195000,1,115.0000,0.555555555556,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
461,T113289,t175750,1,116.0000,0.555223880597,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
462,T000744,t113289,1,117.0000,0.554893194237,p11@SFR1,119392,29574,Q86XK3,SFR1,"SWI5 dependent homologous recombination repair protein 1","gene with protein product"
463,T100993,t113289,1,111.0000,0.554114713217,p1@ADA,100,186,"F5GWI4,F5GYD4",ADA,"adenosine deaminase","gene with protein product"
464,T104186,t113289,1,102.0000,0.548531607765,p1@MIR155,406947,31542,,MIR155,"microRNA 155","RNA, micro"
465,T113289,t128828,1,099.0000,0.547038327526,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
466,T113289,t135168,1,095.0000,0.545862412762,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
467,T113289,t169793,1,095.0000,0.545590433483,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
468,T113289,t121468,1,097.0000,0.545499751367,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
469,T086945,t113289,1,087.0000,0.542685971043,p5@PTGS2,5743,9605,,PTGS2,"prostaglandin-endoperoxide synthase 2","gene with protein product"
470,T078203,t113289,1,087.0000,0.542144638404,p2@TMEM150B,284417,34415,A6NC51,TMEM150B,"transmembrane protein 150B","gene with protein product"
471,T113289,t158519,1,073.0000,0.534628799203,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
472,T021214,t113289,1,068.0000,0.532668329177,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
473,T113289,t117251,1,068.0000,0.531607765057,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
474,T113289,t154954,1,067.0000,0.530845771144,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
475,T031602,t113289,1,065.0000,0.529587270015,p7@PCID2,55795,25653,,PCID2,"PCI domain containing 2","gene with protein product"
476,T025892,t113289,1,066.0000,0.52955787382,p11@SLC11A2,4891,10908,,SLC11A2,"solute carrier family 11 member 2","gene with protein product"
477,T009510,t113289,1,057.0000,0.526132404181,p7@ZC3H12C,85463,29362,,ZC3H12C,"zinc finger CCCH-type containing 12C","gene with protein product"
478,T000423,t113289,1,053.0000,0.52466367713,p2@NFKB2,4791,7795,,NFKB2,"nuclear factor kappa B subunit 2","gene with protein product"
479,T077916,t113289,1,047.0000,0.521154803385,p2@LILRB2,10288,6606,,LILRB2,"leukocyte immunoglobulin like receptor B2","gene with protein product"
480,T072967,t113289,1,044.0000,0.520958083832,p3@GRAMD1A,57655,29305,Q96CP6,GRAMD1A,"GRAM domain containing 1A","gene with protein product"
481,T111103,t113289,1,045.0000,0.518867924528,p1@IL1A,3552,5991,P01583,IL1A,"interleukin 1 alpha","gene with protein product"
482,T113289,t117250,1,041.0000,0.517395626243,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
483,T113289,t131703,1,038.0000,0.516674962668,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
484,T057451,t113289,1,038.0000,0.516674962668,p2@CCL4,6351,10630,,CCL4,"C-C motif chemokine ligand 4","gene with protein product"
485,T113289,t158186,1,036.0000,0.516193323368,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
486,T113289,t152707,1,030.0000,0.512948207171,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
487,T113289,t145883,1,030.0000,0.512437810945,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
488,T113289,t179001,1,029.0000,0.511940298507,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
489,T113289,t193457,1,029.0000,0.511685728493,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
490,T113289,t161391,1,027.0000,0.511454183267,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
491,T112933,t113289,1,027.0000,0.511199601792,p11@ZEB2,9839,14881,,ZEB2,"zinc finger E-box binding homeobox 2","gene with protein product"
492,T113289,t122420,1,024.0000,0.51072319202,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
493,T086197,t113289,1,021.0000,0.508973080758,p9@TOR1AIP1,26092,29456,E9PKD1,TOR1AIP1,"torsin 1A interacting protein 1","gene with protein product"
494,T083446,t113289,1,021.0000,0.508466135458,p2@ARHGEF2,9181,682,,ARHGEF2,"Rho/Rac guanine nucleotide exchange factor 2","gene with protein product"
495,T013888,t113289,1,018.0000,0.507730673317,p5@CD44,960,1681,,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
496,T113289,t170672,1,018.0000,0.506467661692,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
497,T006358,t113289,1,014.0000,0.505231689088,p2@PPA1,5464,9226,Q15181,PPA1,"pyrophosphatase (inorganic) 1","gene with protein product"
498,T004829,t113289,1,012.0000,0.504486540379,p1@RASSF4,83937,20793,"Q9H2L5,E9PHC4",RASSF4,"Ras association domain family member 4","gene with protein product"
499,T113289,t168316,1,010.0000,0.503238664674,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
500,T113289,t170733,998.0000,0.49725959143,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
501,T022021,t113289,995.0000,0.496011964108,p1@OASL,8638,8090,"B3KN79,Q15646",OASL,"2'-5'-oligoadenylate synthetase like","gene with protein product"
502,T104713,t113289,993.0000,0.494275759084,p7@IFNGR2,3460,5440,,IFNGR2,"interferon gamma receptor 2","gene with protein product"
503,T052351,t113289,981.0000,0.486365889936,p1@MT1F,4494,7398,"P04733,A8MWH4",MT1F,"metallothionein 1F","gene with protein product"
504,T098779,t113289,976.0000,0.486055776892,p1@SIRPA,140885,9662,,SIRPA,"signal regulatory protein alpha","gene with protein product"
505,T023727,t113289,973.0000,0.485286783042,p3@CACNA2D4,93589,20202,,CACNA2D4,"calcium voltage-gated channel auxiliary subunit alpha2delta 4","gene with protein product"
506,T113289,t198576,973.0000,0.483838886126,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
507,T019997,t113289,969.0000,0.482569721116,p3@CLEC12A,160364,31713,,CLEC12A,"C-type lectin domain family 12 member A","gene with protein product"
508,T113289,t184904,967.0000,0.482053838485,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
509,T105422,t113289,961.0000,0.479062811565,p10@MX1,4599,7532,,MX1,"MX dynamin like GTPase 1","gene with protein product"
510,T113289,t172582,960.0000,0.477137176938,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
511,T036464,t113289,957.0000,0.477068793619,p4@HNRNPC,3183,5035,,HNRNPC,"heterogeneous nuclear ribonucleoprotein C (C1/C2)","gene with protein product"
512,T037925,t113289,953.0000,0.475074775673,p2@NFKBIA,4792,7797,,NFKBIA,"NFKB inhibitor alpha","gene with protein product"
513,T078204,t113289,953.0000,0.474838066766,p1@TMEM150B,284417,34415,A6NC51,TMEM150B,"transmembrane protein 150B","gene with protein product"
514,T065584,t113289,953.0000,0.473422752111,p3@PIK3R5,23533,30035,Q8WYR1,PIK3R5,"phosphoinositide-3-kinase regulatory subunit 5","gene with protein product"
515,T099824,t113289,952.0000,0.473396320239,p16@BPIFB1,92747,16108,,BPIFB1,"BPI fold containing family B member 1","gene with protein product"
516,T113289,t161388,948.0000,0.472111553785,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
517,T084604,t113289,946.0000,0.471350274041,p9@SLAMF7,57823,21394,,SLAMF7,"SLAM family member 7","gene with protein product"
518,T113289,t198634,943.0000,0.468687872763,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
519,T113289,t168322,942.0000,0.468656716418,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
520,T113289,t187346,940.0000,0.467661691542,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
521,T113289,t149996,940.0000,0.467661691542,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
522,T039042,t113289,938.0000,0.467597208375,p2@PSMA3,5684,9532,P25788,PSMA3,"proteasome subunit alpha 3","gene with protein product"
523,T013916,t113289,934.0000,0.465139442231,p31@CD44,960,1681,,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
524,T099627,t113289,929.0000,0.462189054726,p3@TM9SF4,9777,30797,Q92544,TM9SF4,"transmembrane 9 superfamily member 4","gene with protein product"
525,T113289,t133657,929.0000,0.462189054726,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
526,T109110,t113289,928.0000,0.462151394422,p4@ADSL,158,291,,ADSL,"adenylosuccinate lyase","gene with protein product"
527,T025887,t113289,928.0000,0.462151394422,p7@SLC11A2,4891,10908,,SLC11A2,"solute carrier family 11 member 2","gene with protein product"
528,T058909,t113289,927.0000,0.461653386454,p1@IFI35,3430,5399,,IFI35,"interferon induced protein 35","gene with protein product"
529,T113289,t161387,922.0000,0.45962113659,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
530,T113289,t129978,922.0000,0.458250497018,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
531,T006230,t113289,917.0000,0.456673306773,p1@SRGN,5552,9361,P10124,SRGN,serglycin,"gene with protein product"
532,T007892,t113289,916.0000,0.455721393035,p4@FAS,355,11920,,FAS,"Fas cell surface death receptor","gene with protein product"
533,T052356,t113289,913.0000,0.45400298359,p1@MT1G,4495,7399,P13640,MT1G,"metallothionein 1G","gene with protein product"
534,T036272,t113289,906.0000,0.450970632155,p4@PNP,4860,7892,G3V393,PNP,"purine nucleoside phosphorylase","gene with protein product"
535,T034801,t113289,903.0000,0.449925261584,p3@DNAJC3,5611,9439,Q13217,DNAJC3,"DnaJ heat shock protein family (Hsp40) member C3","gene with protein product"
536,T078015,t113289,903.0000,0.448584202683,p2@LILRB4,11006,6608,,LILRB4,"leukocyte immunoglobulin like receptor B4","gene with protein product"
537,T077940,t113289,901.0000,0.447368421053,p5@LAIR1,3903,6477,,LAIR1,"leukocyte associated immunoglobulin like receptor 1","gene with protein product"
538,T017024,t113289,897.0000,0.446490791439,p5@RELA,5970,9955,Q04206,RELA,"RELA proto-oncogene, NF-kB subunit","gene with protein product"
539,T113289,t139422,894.0000,0.445219123506,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
540,T113289,t141407,892.0000,0.44246031746,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
541,T023726,t113289,880.0000,0.438683948156,p11@CACNA2D4,93589,20202,B4DVU4,CACNA2D4,"calcium voltage-gated channel auxiliary subunit alpha2delta 4","gene with protein product"
542,T015415,t113289,880.0000,0.438247011952,"p1@MS4A14,p1@MS4A7","58475,84689","13378,30706","E9PL98,E9PN40,E9PM26,E9PIV6,F6X344",MS4A7,"membrane spanning 4-domains A7","gene with protein product"
543,T113289,t186328,879.0000,0.437967115097,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
544,T015414,t113289,878.0000,0.436815920398,p3@MS4A7,58475,13378,,MS4A7,"membrane spanning 4-domains A7","gene with protein product"
545,T058661,t113289,866.0000,0.431274900398,p6@DHX58,79132,29517,,DHX58,"DExH-box helicase 58","gene with protein product"
546,T095740,t113289,865.0000,0.430991529646,p13@FGGY,55277,25610,,FGGY,"FGGY carbohydrate kinase domain containing","gene with protein product"
547,T035545,t113289,865.0000,0.429706905117,p14@TNFAIP2,7127,11895,,TNFAIP2,"TNF alpha induced protein 2","gene with protein product"
548,T113289,t161446,861.0000,0.428998505232,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
549,T113289,t129852,859.0000,0.428215353938,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
550,T113289,t163402,856.0000,0.426719840479,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
551,T113289,t186327,854.0000,0.425510712506,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
552,T057442,t113289,854.0000,0.425298804781,p1@CCL3,6348,10627,P10147,CCL3,"C-C motif chemokine ligand 3","gene with protein product"
553,T113289,t184905,850.0000,0.424151696607,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
554,T016642,t113289,848.0000,0.422942643392,p1@EHD1,10938,3242,F5H5B6,EHD1,"EH domain containing 1","gene with protein product"
555,T098067,t113289,844.0000,0.421578421578,p2@ISG15,9636,4053,P05161,ISG15,"ISG15 ubiquitin-like modifier","gene with protein product"
556,T057060,t113289,844.0000,0.421367948078,p2@ZNF207,7756,12998,O43670,ZNF207,"zinc finger protein 207","gene with protein product"
557,T106454,t113289,845.0000,0.420607267297,p2@BCL2L13,23786,17164,,BCL2L13,"BCL2 like 13","gene with protein product"
558,T113289,t161450,842.0000,0.417866004963,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
559,T075173,t113289,838.0000,0.41670810542,p6@SMG9,56006,25763,Q9H0W8,SMG9,"SMG9, nonsense mediated mRNA decay factor","gene with protein product"
560,T111204,t113289,835.0000,0.415629666501,p7@IL1B,3553,5992,P01584,IL1B,"interleukin 1 beta","gene with protein product"
561,T021209,t113289,834.0000,0.415545590433,p2@OAS1,4938,8086,"E7EMI9,F8VXY3",OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
562,T113289,t146786,834.0000,0.415131906421,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
563,T113289,t130527,831.0000,0.414670658683,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
564,T099426,t113289,831.0000,0.414050822123,p5@CPXM1,56265,15771,Q96SM3,CPXM1,"carboxypeptidase X, M14 family member 1","gene with protein product"
565,T008920,t113289,824.0000,0.410563029397,p5@BIRC3,330,591,,BIRC3,"baculoviral IAP repeat containing 3","gene with protein product"
566,T113289,t127903,823.0000,0.410269192423,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
567,T019996,t113289,822.0000,0.409362549801,p1@CLEC12A,160364,31713,"A8MVL9,Q5QGZ9",CLEC12A,"C-type lectin domain family 12 member A","gene with protein product"
568,T113289,t135121,819.0000,0.408886669995,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
569,T113289,t197184,820.0000,0.408366533865,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
570,T113289,t147964,820.0000,0.407757334659,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
571,T100992,t113289,816.0000,0.406576980568,p3@ADA,100,186,,ADA,"adenosine deaminase","gene with protein product"
572,T089071,t113289,814.0000,0.406390414378,p4@CAMK1G,57172,14585,,CAMK1G,"calcium/calmodulin dependent protein kinase IG","gene with protein product"
573,T113289,t129969,815.0000,0.406078724464,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
574,T113289,t182339,813.0000,0.404678944749,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
575,T089072,t113289,812.0000,0.403980099502,p5@CAMK1G,57172,14585,,CAMK1G,"calcium/calmodulin dependent protein kinase IG","gene with protein product"
576,T014993,t113289,811.0000,0.403683424589,p1@TRIM5,85363,16276,"A6NLP3,Q9C035,F8W6N8,C9JWN8",TRIM5,"tripartite motif containing 5","gene with protein product"
577,T019564,t113289,811.0000,0.403683424589,p1@DENND5A,23258,19344,"B4DJ15,E9PS91,Q6IQ26",DENND5A,"DENN domain containing 5A","gene with protein product"
578,T072615,t113289,811.0000,0.403482587065,p2@GNA15,2769,4383,"P30679,E9KL47",GNA15,"G protein subunit alpha 15","gene with protein product"
579,T033396,t113289,806.0000,0.401394422311,p3@LCP1,3936,6528,Q5TBN3,LCP1,"lymphocyte cytosolic protein 1","gene with protein product"
580,T113289,t145472,805.0000,0.401296111665,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
581,T005517,t113289,804.0000,0.400597907324,p5@IL2RA,3559,6008,"E9PF94,P01589",IL2RA,"interleukin 2 receptor subunit alpha","gene with protein product"
582,T088040,t113289,805.0000,0.400497512438,p11@CHI3L1,1116,1932,,CHI3L1,"chitinase 3 like 1","gene with protein product"
583,T113289,t164273,796.0000,0.396611858495,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
584,T094087,t113289,796.0000,0.396019900498,p3@YRDC,79693,28905,Q86U90,YRDC,"yrdC N6-threonylcarbamoyltransferase domain containing","gene with protein product"
585,T091584,t113289,796.0000,0.395429706905,p11@E2F2,1870,3114,Q14209,E2F2,"E2F transcription factor 2","gene with protein product"
586,T063990,t113289,787.0000,0.392910634049,p5@SOCS3,9021,19391,"O14543,Q5U0H7,Q6FI39",SOCS3,"suppressor of cytokine signaling 3","gene with protein product"
587,T113289,t117263,781.0000,0.388944223108,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
588,T099747,t113289,771.0000,0.384730538922,p6@BPIFB6,128859,16504,,BPIFB6,"BPI fold containing family B member 6","gene with protein product"
589,T088057,t113289,770.0000,0.383275261324,p7@CHI3L1,1116,1932,,CHI3L1,"chitinase 3 like 1","gene with protein product"
590,T058958,t113289,770.0000,0.382703777336,p1@TMEM106A,113277,28288,"Q96A25,B7Z779,B7Z698,A8K2X2",TMEM106A,"transmembrane protein 106A","gene with protein product"
591,T099895,t113289,767.0000,0.381781981085,p4@CHMP4B,128866,16171,"P59074,Q9H444",CHMP4B,"charged multivesicular body protein 4B","gene with protein product"
592,T108555,t113289,765.0000,0.381736526946,p14@RAC2,5880,9802,B1AH77,RAC2,"ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)","gene with protein product"
593,T052358,t113289,764.0000,0.380857427717,p4@MT1H,4496,7400,P80294,MT1H,"metallothionein 1H","gene with protein product"
594,T012047,t113289,763.0000,0.380738522954,p3@PSMA1,5682,9530,,PSMA1,"proteasome subunit alpha 1","gene with protein product"
595,T113289,t168323,764.0000,0.380478087649,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
596,T113289,t139926,762.0000,0.379860418744,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
597,T113289,t157851,761.0000,0.379172894868,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
598,T113289,t193473,761.0000,0.378795420607,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
599,T031223,t113289,757.0000,0.377367896311,p8@TNFSF13B,10673,11929,,TNFSF13B,"tumor necrosis factor superfamily member 13b","gene with protein product"
600,T113289,t163340,757.0000,0.376616915423,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
601,T084740,t113289,742.0000,0.369337979094,p1@FCER1G,2207,3611,"P30273,A6NCQ8",FCER1G,"Fc fragment of IgE receptor Ig","gene with protein product"
602,T113289,t179004,738.0000,0.367896311067,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
603,T113289,t175688,737.0000,0.367581047382,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
604,T068390,t113289,736.0000,0.366533864542,p6@SERPINB2,5055,8584,,SERPINB2,"serpin family B member 2","gene with protein product"
605,T113289,t128192,735.0000,0.365853658537,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
606,T113289,t131775,733.0000,0.365586034913,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
607,T109242,t113289,734.0000,0.365355898457,p1@PPPDE2,27351,24577,Q6ICB0,DESI1,"desumoylating isopeptidase 1","gene with protein product"
608,T113289,t188166,728.0000,0.363454817773,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
609,T028915,t113289,729.0000,0.363228699552,p10@THAP2,83591,20854,Q9H0W7,THAP2,"THAP domain containing 2","gene with protein product"
610,T113289,t174754,728.0000,0.362008950771,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
611,T057242,t113289,727.0000,0.361152508693,p9@RFFL,117584,24821,C9JN73,RFFL,"ring finger and FYVE like domain containing E3 ubiquitin protein ligase","gene with protein product"
612,T097172,t113289,722.0000,0.359561752988,p2@GNG5,2787,4408,P63218,GNG5,"G protein subunit gamma 5","gene with protein product"
613,T036868,t113289,722.0000,0.359561752988,p6@SLC7A7,9056,11065,,SLC7A7,"solute carrier family 7 member 7","gene with protein product"
614,T011532,t113289,719.0000,0.358603491272,p11@MUC5B,727897,7516,Q14879,MUC5B,"mucin 5B, oligomeric mucus/gel-forming","gene with protein product"
615,T113289,t198335,710.0000,0.354291417166,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
616,T005145,t113289,712.0000,0.354052710094,p3@NCOA4,8031,7671,Q96E88,NCOA4,"nuclear receptor coactivator 4","gene with protein product"
617,T019847,t113289,709.0000,0.353439680957,p2@MAML2,84441,16259,Q8IZL2,MAML2,"mastermind like transcriptional coactivator 2","gene with protein product"
618,T113289,t117262,704.0000,0.350074589756,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
